pull_time,club_name,active,console,club_id,division,ten_match_record,total_games,wins,losses,draws,goals_scored,goals_per_match,goals_conceded,goals_conceded_per_match,goal_difference,promotions,holds,relegations,best_season_div,best_season_points,region,stadium,total_rank_points,league_points,cup_points,div_1_titles,other_div_titles,total_trophies
2023-04-17 19:47:13,NEZCO,Yes,ps5,911653,1,WWWWWWLLLD,1228,647,160,421,3264,2.66,2561,2.09,703,31,82,22,1,25,,WWK Arena,17835,17835,0,11,19,30
2023-04-17 19:47:13,Astaluegooo CF,Yes,ps5,2708628,1,WWWLLLLDDD,2542,1686,333,523,6906,2.72,3474,1.37,3432,24,244,15,1,25,Southern Europe,Astaluego Park,60850,60850,0,105,19,124
2023-04-17 19:47:13,LITTLE CAT 34,Yes,ps5,1506598,1,WWWWWWDDDD,869,519,145,205,1841,2.12,958,1.1,883,19,67,10,1,25,Asia,Estadio de las Artes,16428,16428,0,19,16,35
2023-04-17 19:47:13,Inter Phoenix,Yes,ps5,1736233,1,WWWWLLLLDD,1131,772,151,208,2815,2.49,1315,1.16,1500,12,111,3,1,25,Asia,El Alcoraz,28164,28164,0,49,12,61
2023-04-17 19:47:13,LionsUnion FC,Yes,ps5,1755448,1,WWWWWWWLDD,1910,1328,232,350,5637,2.95,2407,1.26,3230,13,196,4,1,25,,Lions Alley,50055,50055,0,96,11,107
2023-04-17 19:47:13,Xx Man City xX,Yes,ps5,7572288,1,WWWWWWWWLD,530,386,55,89,1693,3.19,800,1.51,893,10,50,1,1,25,Southern Europe,El Alcoraz,13468,13468,0,22,10,32
2023-04-17 19:47:13,G R A Y,Yes,ps5,524763,1,WWWWWWWWLD,419,319,47,53,1213,2.89,428,1.02,785,9,40,0,1,25,,Stadion Olympik,11703,11703,0,22,9,31
2023-04-17 19:47:13,L O S T,Yes,ps5,1626393,1,WWWWWWLLLL,555,431,55,69,1657,2.99,534,0.96,1123,9,54,0,1,25,,L O S T,16234,16234,0,35,9,44
2023-04-17 19:47:13,Frindship FC,Yes,ps5,7655443,1,WWWLLLDDDD,906,624,128,154,2490,2.75,1109,1.22,1381,10,90,1,1,25,British Isles,Red light District,23192,23192,0,41,10,51
2023-04-17 19:47:13,BlackCat United,Yes,ps5,740718,1,WWWWWWWWLD,701,394,109,198,1574,2.25,977,1.39,597,21,45,12,1,25,,BlackCats Stadium,11769,11769,0,13,12,25
2023-04-17 19:47:13,WerAreSamba,Yes,ps5,12433,1,WWWWWWLLDD,756,628,55,73,2517,3.33,868,1.15,1649,9,78,0,1,25,,Stadion Olympik,24998,24998,0,63,9,72
2023-04-17 19:47:13,ChinaGrandTeam,Yes,ps5,31073,2,WWLLLLLDDD,1267,688,194,385,2932,2.31,1903,1.5,1029,31,86,23,1,25,Asia,El Alcoraz,19596,19596,0,15,17,32
2023-04-17 19:47:13,Team Kurinhoo,Yes,ps5,3256963,1,WWWWWWLDDD,721,445,109,167,2043,2.83,1220,1.69,823,15,59,6,1,25,Eastern Europe,Cívitas METROPOLITANO,14766,14766,0,19,11,30
2023-04-17 19:47:13,Hammerhead Rats,Yes,ps5,733843,1,WWWWWWWWDD,747,522,102,123,2356,3.15,1162,1.56,1194,10,74,1,1,25,West Coast US,Johan Cruijff ArenA,19305,19305,0,34,9,43
2023-04-17 19:47:13,Lizard Beauty,Yes,ps5,1753138,1,WWWWWWWLDD,1053,760,131,162,2740,2.6,1159,1.1,1581,10,106,1,1,25,Asia,Beauty Stadium,29707,29707,0,64,9,73
2023-04-17 19:47:13,BanaNnnA FC,Yes,ps5,1342228,1,WWWWWWWWWL,645,490,59,96,2133,3.31,982,1.52,1151,9,64,0,1,25,East Coast US,Cívitas METROPOLITANO,18968,18968,0,42,9,51
2023-04-17 19:47:13,ESPANA,Yes,ps5,16873,1,WWWWLLDDDD,655,349,141,165,1259,1.92,750,1.15,509,15,52,6,1,25,,Waldstadion,11076,11076,0,6,10,16
2023-04-17 19:47:13,Simply City,Yes,ps5,3188453,1,WWWWWWWLLL,2223,1635,227,361,7324,3.29,3264,1.47,4060,11,235,2,1,25,Southern Europe,Orange Vélodrome,62999,62999,0,135,10,145
2023-04-17 19:47:13,Alloutattack,Yes,ps5,31523,1,WWWWWWLLDD,531,359,64,108,1548,2.92,703,1.32,845,13,43,4,1,25,Asia,Longville Stadium,12107,12107,0,20,12,32
2023-04-17 19:47:13,THE BEST KUWAIT,Yes,ps5,8408618,1,WWWWLLLLDD,1029,681,131,217,2850,2.77,1441,1.4,1409,16,89,7,1,25,,Lumen Field,24437,24437,0,47,9,56
2023-04-17 19:47:13,Wisla Plock,Yes,ps5,242593,1,WWWWWWLLLL,251,196,23,32,701,2.79,188,0.75,513,9,21,0,1,25,Eastern Europe,El Libertador,6601,6601,0,11,9,20
2023-04-17 19:47:13,Band of Bros,Yes,ps5,13963,1,WWWWWWWLLD,1239,677,185,377,2520,2.03,1613,1.3,907,30,85,21,1,25,Asia,SHANGHAI DOME,19187,19187,0,15,15,30
2023-04-17 19:47:13,Eusebiocup,Yes,ps5,5130358,1,WWWWWWWWWW,486,400,45,41,1968,4.05,780,1.6,1188,9,46,0,1,25,Southern Europe,Estádio do SL Benfica,15897,15897,0,41,8,49
2023-04-17 19:47:13,The ThisAbili,Yes,ps5,344413,1,WWWWWWWWLL,473,327,69,77,1213,2.56,621,1.31,592,9,44,0,1,25,Southern Europe,La Montagna di Mase,11726,11726,0,19,8,27
2023-04-17 19:47:13,Un GuGu,Yes,ps5,16853,1,WWWWWLLDDD,795,426,139,230,1737,2.18,1176,1.48,561,23,49,14,1,25,Asia,Stamford Bridge,11920,11920,0,8,15,23
2023-04-17 19:47:13,F 4 R,Yes,ps5,3525213,1,WWWWWLLLDD,590,435,71,84,1836,3.11,831,1.41,1005,9,59,0,1,25,,El Alcoraz,17095,17095,0,36,8,44
2023-04-17 19:47:13,BLACK STOCKINGS,Yes,ps5,144978,1,WWWWWWWWWL,2045,1417,233,395,5767,2.82,2723,1.33,3044,18,201,9,1,25,Southern Europe,BS XI,52193,52193,0,100,13,113
2023-04-17 19:47:13,RedEye Flight,Yes,ps5,1535763,1,WWLLLLLLDD,1072,620,168,284,2364,2.21,1370,1.28,994,24,81,15,1,25,Asia,El Alcoraz,19020,19020,0,18,16,34
2023-04-17 19:47:13,M O N S T E R S,Yes,ps5,15823,1,WWWWWWWWWD,876,544,130,202,2206,2.52,1144,1.31,1062,19,67,10,1,25,,Europa-Park Stadion,17880,17880,0,28,11,39
2023-04-17 19:47:13,Ply Lke Almiron,Yes,ps5,3898883,1,WWWWWWWWLD,1302,975,134,193,4092,3.14,1995,1.53,2097,10,133,1,1,25,British Isles,Eastpoint Arena,37931,37931,0,87,8,95
2023-04-17 19:47:13,ThreeHP,Yes,ps5,228643,1,WWWWWWLLDD,348,192,63,93,639,1.84,403,1.16,236,14,19,5,1,25,,El Alcoraz,5652,5652,0,6,9,15
2023-04-17 19:47:13,Chalarm Esports,Yes,ps5,58448,2,WWWWWLLLLD,699,360,134,205,1415,2.02,968,1.38,447,21,43,13,1,25,Asia,Stadion Olympik,10050,10050,0,5,12,17
2023-04-17 19:47:13,E N J O Y,Yes,ps5,14648,1,WWWWWWWWWL,281,225,22,34,852,3.03,331,1.18,521,9,23,0,1,25,,E N J O Y  FC,8077,8077,0,17,9,26
2023-04-17 19:47:13,The XI,Yes,ps5,112598,1,WWWWWWWWDD,478,355,65,58,1326,2.77,501,1.05,825,9,45,0,1,25,British Isles,Estadio Santiago Bernabéu,13561,13561,0,29,7,36
2023-04-17 19:47:13,Look4Space,Yes,ps5,2525588,1,WWWWWWLLDD,661,388,96,177,1542,2.33,910,1.38,632,16,50,7,1,25,Asia,Loftus Road,11406,11406,0,8,11,19
2023-04-17 19:47:13,QLASH MiN,Yes,ps5,62473,1,WWWWWWWWWL,310,169,55,86,588,1.9,381,1.23,207,11,21,2,1,24,Eastern Europe,QLASH HOUSE,5068,5068,0,3,7,10
2023-04-17 19:47:13,Chicken Poulet,Yes,ps5,104603,1,WWWWWWWWWD,727,456,111,160,1949,2.68,1124,1.55,825,11,67,2,1,25,British Isles,Ou Est Le Poulet,15448,15448,0,20,8,28
2023-04-17 19:47:13,UPTENSION FC,Yes,ps5,95773,1,WWWWWWLLLD,378,230,75,73,838,2.22,444,1.17,394,10,32,1,1,25,,Turf Moor,7690,7690,0,7,9,16
2023-04-17 19:47:13,X legends ksa X,Yes,ps5,307303,1,WWWWWWWWDD,666,479,76,111,2016,3.03,886,1.33,1130,11,60,2,1,25,,Eastpoint Arena,17728,17728,0,37,9,46
2023-04-17 19:47:13,THE REVOLUTION,Yes,ps5,44948,1,WWWWLLLLLD,1330,882,159,289,3670,2.76,1948,1.46,1722,16,125,7,1,25,British Isles,REVOLUTION PARK,30760,30760,0,49,12,61
2023-04-17 19:47:13,12 Angry Men,Yes,ps5,1046498,1,WWWWWLLDDD,480,346,66,68,1353,2.82,543,1.13,810,9,44,0,1,25,East Coast US,Stadion Olympik,12961,12961,0,26,8,34
2023-04-17 19:47:13,YAMI FC,Yes,ps5,1027503,1,WWWWWLLLDD,1116,720,159,237,3193,2.86,1714,1.54,1479,15,101,6,1,25,Southern Europe,Estadio Santiago Bernabéu,25399,25399,0,42,9,51
2023-04-17 19:47:13,Fc Blvckstars,Yes,ps5,658818,1,WWWWWWWWWL,1004,711,124,169,3272,3.26,1550,1.54,1722,13,94,4,1,25,Southern Europe,Estádio do Dragão,26839,26839,0,57,12,69
2023-04-17 19:47:13,Six buzz,Yes,ps5,7417148,1,WWWWWWWLLD,683,538,63,82,2700,3.95,1280,1.87,1420,9,69,0,1,25,East Coast US,Steppers,20529,20529,0,46,9,55
2023-04-17 19:47:13,NYCE ProClubs,Yes,pc,12393,1,WWWWWWWWWW,520,396,54,70,1448,2.78,418,0.8,1030,9,49,0,1,25,Eastern Europe,Waldstadion,15259,15259,0,35,9,44
2023-04-17 19:47:13,295 eSports,Yes,pc,3279013,1,WWWWLLLDDD,539,369,107,63,1035,1.92,320,0.59,715,10,50,1,1,25,Southern Europe,Estádio do Dragão,13394,13394,0,22,9,31
2023-04-17 19:47:13,Boavista FC,Yes,pc,1253708,1,WWWWWWWLDD,663,437,99,127,1447,2.18,564,0.85,883,14,55,5,1,25,Southern Europe,Estádio do Bessa,15190,15190,0,24,14,38
2023-04-17 19:47:13,PDC Esports,Yes,pc,350638,1,WWWWWWWWWD,759,404,163,192,1301,1.71,718,0.95,583,16,61,7,1,25,Southern Europe,PDC Arena,12794,12794,0,7,10,17
2023-04-17 19:47:13,Metronomo,Yes,pc,10993,1,WWWLLLLDDD,647,364,119,164,1337,2.07,745,1.15,592,15,50,6,1,25,Southern Europe,Borga Stadium,11692,11692,0,12,10,22
2023-04-17 19:47:13,KHALKEDON BS,Yes,pc,1310653,1,WWWWWWWWWL,423,298,52,73,1055,2.49,417,0.99,638,10,36,1,1,25,Eastern Europe,Ataturk Stadium,10037,10037,0,16,10,26
2023-04-17 19:47:13,UD Walkers,Yes,pc,343203,1,WWWWWWLLDD,743,424,131,188,1579,2.13,874,1.18,705,18,54,9,1,25,Southern Europe,Hasbulla Arena,12856,12856,0,12,13,25
2023-04-17 19:47:13,Recre Inmortals,Yes,pc,13828,1,WWWWWLLLDD,623,322,127,174,1010,1.62,633,1.02,377,20,38,11,1,23,Western Europe,Town Park,8371,8371,0,1,11,12
2023-04-17 19:47:13,Genesis SE,Yes,pc,4312488,1,WWWWWWWWDD,578,441,68,69,2058,3.56,803,1.39,1255,10,53,1,1,25,South America,Stadion Olympik,16871,16871,0,39,9,48
2023-04-17 19:47:13,REVOLT,Yes,pc,11288,1,WWWWWWLLLD,385,268,51,66,875,2.27,330,0.86,545,9,35,0,1,25,Eastern Europe,O Dromo,8821,8821,0,11,9,20
2023-04-17 19:47:13,Knallgas,Yes,pc,10388,1,WWWWWWWWWL,452,267,68,117,902,2.0,461,1.02,441,11,38,2,1,24,Eastern Europe,Old Trafford,8133,8133,0,4,7,11
2023-04-17 19:47:13,PT Rangers,Yes,pc,16683,1,WWWWWLDDDD,791,526,146,119,1623,2.05,613,0.77,1010,11,75,2,1,25,Western Europe,Loftus Road,19658,19658,0,35,9,44
2023-04-17 19:47:13,ARA MECCANIC,Yes,pc,203178,1,WWWWDDDDDD,474,280,62,132,997,2.1,558,1.18,439,15,32,6,1,24,Southern Europe,Estadio Presidente G.Lopes,7760,7760,0,6,11,17
2023-04-17 19:47:13,Echelon FC,Yes,pc,1298463,1,WWWWWWLLLL,571,341,97,133,1118,1.96,537,0.94,581,11,50,2,1,25,Northern Europe,Kirklees Stadium,11131,11131,0,11,6,17
2023-04-17 19:47:13,ADO 1952eSports,Yes,pc,5342993,1,WWWWWWWLDD,400,262,64,74,838,2.1,342,0.85,496,10,35,1,1,25,Southern Europe,El Alcoraz,8699,8699,0,10,7,17
2023-04-17 19:47:13,FunKOP FC,Yes,pc,49048,1,WWWWWLLLDD,469,222,100,147,679,1.45,529,1.13,150,17,26,8,1,18,Southern Europe,Los llorones,5682,5682,0,0,9,9
2023-04-17 19:47:13,Silence FIFA,Yes,pc,11748,1,WWWWWWWLLD,369,242,56,71,817,2.21,377,1.02,440,11,28,2,1,25,Southern Europe,Reale Arena,7577,7577,0,10,9,19
2023-04-17 19:47:13,Fangs,Yes,pc,29513,1,WWWWWWWWWL,619,294,112,213,1163,1.88,929,1.5,234,21,34,12,1,24,Northern Europe,Estadio José Zorrilla,7430,7430,0,1,14,15
2023-04-17 19:47:13,Corre Cadeirant,Yes,pc,2915263,1,WWWWWWWWLD,1411,1218,77,116,5542,3.93,1683,1.19,3859,9,152,0,1,25,South America,Jaconi,49106,49106,0,133,9,142
2023-04-17 19:47:13,ICONIQ,Yes,pc,11628,1,WWWWWLLLDD,482,284,77,121,1152,2.39,591,1.23,561,14,35,5,1,25,Western Europe,San Siro,8328,8328,0,4,12,16
2023-04-17 19:47:13,FC Eternal,Yes,pc,211983,2,WWWWWWLLLL,899,470,134,295,1873,2.08,1333,1.48,540,23,58,15,1,25,Northern Europe,Coliseum Alfonso Pérez,13320,13320,0,12,15,27
2023-04-17 19:47:13,Lynx4k Esports,Yes,pc,81233,1,WWWWLLLDDD,734,407,132,195,1520,2.07,846,1.15,674,15,61,6,1,25,Southern Europe,5 CM MAS FUNES,12730,12730,0,9,10,19
2023-04-17 19:47:13,X Ahlawy X,Yes,pc,4368558,1,WWWWWWWLLD,1211,712,209,290,2962,2.45,1786,1.47,1176,23,99,14,1,25,Eastern Europe,Stadion Hanguk,23042,23042,0,27,15,42
2023-04-17 19:47:13,Juventus Buc,Yes,pc,10353,2,WWWWLLLLDD,303,196,51,56,707,2.33,275,0.91,432,12,17,4,1,25,Eastern Europe,Eastpoint Arena,6156,6156,0,10,11,21
2023-04-17 19:47:13,MAZREETA,Yes,pc,130523,1,WWWWWWWWWW,687,439,88,160,1730,2.52,948,1.38,782,13,59,4,1,25,Southern Europe,Old Trafford,14913,14913,0,22,10,32
2023-04-17 19:47:13,V1KINGS,Yes,pc,4591828,1,WWWWWWLDDD,522,347,76,99,1451,2.78,606,1.16,845,10,49,1,1,25,Southern Europe,El Templo Del Palo,12375,12375,0,18,10,28
2023-04-17 19:47:13,VFC Dinamo,Yes,pc,10653,1,WWWWWWWWLL,285,164,50,71,602,2.11,320,1.12,282,12,17,3,1,25,Eastern Europe,Clinceni Arena,4872,4872,0,4,8,12
2023-04-17 19:47:13,Game 0ver,Yes,pc,2313583,1,WWWWWWWLDD,861,623,88,150,2921,3.39,1291,1.5,1630,11,82,2,1,25,South America,Estadio Game 0ver,22901,22901,0,48,7,55
2023-04-17 19:47:13,Steel GaminG,Yes,pc,7944023,1,WWWWWLLLDD,317,192,46,79,766,2.42,362,1.14,404,13,20,4,1,24,Southern Europe,Parc des Princes,5698,5698,0,4,10,14
2023-04-17 19:47:13,Cyber Warriors,Yes,pc,11743,2,WWWLLLLLDD,554,264,97,193,1097,1.98,813,1.47,284,19,30,11,1,24,Eastern Europe,Estadio Mestalla,6766,6766,0,3,10,13
2023-04-17 19:47:13,Monster AC,Yes,pc,11703,1,WWWWWLLLLD,718,398,111,209,1524,2.12,920,1.28,604,17,55,8,1,25,Northern Europe,El Libertador,12184,12184,0,8,9,17
2023-04-17 19:47:13,Fertouka FC,Yes,pc,6988763,1,WWWWWWLLDD,699,479,95,125,1926,2.76,949,1.36,977,10,68,1,1,25,Eastern Europe,Johan Cruijff ArenA,17297,17297,0,28,10,38
2023-04-17 19:47:13,Core Gaming,Yes,pc,65548,2,WWWWWLLLDD,490,247,90,153,882,1.8,610,1.24,272,17,27,9,1,24,Eastern Europe,Stade Municipal,6213,6213,0,1,10,11
2023-04-17 19:47:13,Loyalty,Yes,pc,13663,2,WWWWLLLLDD,595,297,90,208,1114,1.87,848,1.43,266,22,28,14,1,25,Eastern Europe,Stadion Hanguk,7080,7080,0,2,15,17
2023-04-17 19:47:13,INTERRUPT,Yes,pc,229953,1,WWWWWWWLLD,484,237,75,172,882,1.82,686,1.42,196,20,21,11,1,23,Western Europe,Anfield,5531,5531,0,2,13,15
2023-04-17 19:47:13,RAND0M,Yes,pc,33853,1,WWWWWWWLLD,294,172,54,68,630,2.14,342,1.16,288,11,19,2,1,25,Southern Europe,Mercedes-Benz Stadium,5667,5667,0,7,9,16
2023-04-17 19:47:13,The Separatists,Yes,pc,220813,2,WWWWWWLLDD,785,483,104,198,1893,2.41,1060,1.35,833,15,64,7,1,25,Eastern Europe,Old Trafford,14857,14857,0,15,12,27
2023-04-17 19:47:13,FIFA00718480,Yes,pc,3699893,1,WWWWWWWLDD,450,299,59,92,1279,2.84,703,1.56,576,13,33,4,1,25,,San Siro,9727,9727,0,15,10,25
2023-04-17 19:47:13,Pro Action Club,Yes,pc,22483,2,WWWWLLLDDD,892,399,170,323,1658,1.86,1454,1.63,204,31,42,23,1,23,Southern Europe,Sanderson Park,9438,9438,0,2,16,18
2023-04-17 19:47:13,CARECASDOADRENA,Yes,pc,6899603,1,WWWWWWWWWW,353,296,33,24,1154,3.27,329,0.93,825,9,33,0,1,25,South America,BANDO DE RUIM,11422,11422,0,27,9,36
2023-04-17 19:47:13,Chuck Norris FC,Yes,pc,39848,1,WWWWWWWWLD,737,580,75,82,2513,3.41,926,1.26,1587,10,72,1,1,25,South America,Casa do Chuck,22665,22665,0,55,8,63
2023-04-17 19:47:13,Madrigal,Yes,pc,24433,1,WWWWWLLLDD,481,248,95,138,901,1.87,538,1.12,363,16,30,7,1,24,Eastern Europe,Parc des Princes,6986,6986,0,5,8,13
2023-04-17 19:47:13,ktmc rubbish,Yes,pc,1003373,1,WWWWWWWWWW,731,551,94,86,2413,3.3,1095,1.5,1318,12,66,3,1,25,Asia,Town Park,20713,20713,0,48,9,57
2023-04-17 19:47:13,The Big Family,Yes,pc,309828,1,WWWWWLLLLD,1084,758,121,205,3511,3.24,1782,1.64,1729,12,104,3,1,25,South America,Arena TBF,27593,27593,0,53,11,64
2023-04-17 19:47:13,Rebrand Project,Yes,pc,12078,1,WWWWWLLLLD,719,349,114,256,1393,1.94,1139,1.58,254,28,30,19,1,24,Eastern Europe,Estadio Santiago Bernabéu,7616,7616,0,2,13,15
2023-04-17 19:47:13,Pokémon Go,Yes,pc,5112233,1,WWWWWWWLLD,426,304,53,69,1250,2.93,451,1.06,799,9,39,0,1,25,Southern Europe,Longville Stadium,10566,10566,0,17,8,25
2023-04-17 19:47:13,La Milcua,Yes,pc,181843,1,WWWWWWWWDD,730,392,121,217,1783,2.44,1238,1.7,545,22,44,13,1,25,South America,Longville Stadium,11225,11225,0,10,14,24
2023-04-17 19:47:13,Into Them,Yes,pc,1309003,1,WWWWLLDDDD,871,361,184,326,1335,1.53,1245,1.43,90,27,47,18,1,23,Southern Europe,BC Place,8851,8851,0,1,14,15
2023-04-17 19:47:13,QPR eSports VPG,Yes,pc,1551833,2,WWWLLLDDDD,310,197,49,64,709,2.29,313,1.01,396,11,22,3,1,25,Western Europe,Loftus Road,6064,6064,0,7,9,16
2023-04-17 19:47:13,Toplam,Yes,pc,6374523,1,WWWWWWLLLD,589,455,57,77,1823,3.1,700,1.19,1123,9,59,0,1,25,,Waldstadion,17589,17589,0,39,8,47
2023-04-17 19:47:13,ANATOMY,Yes,pc,10828,1,WWWWWWLDDD,436,223,79,134,833,1.91,555,1.27,278,17,21,8,1,23,Eastern Europe,Kirklees Stadium,5424,5424,0,1,10,11
2023-04-17 19:47:13,Wofdex Esports,Yes,pc,116118,1,WWWWWWWLLL,434,201,88,145,758,1.75,583,1.34,175,19,18,10,1,18,Western Europe,WOFDEX ARENA,4536,4536,0,0,12,12
2023-04-17 19:47:13,AS NEW MOSSON,Yes,pc,3217708,1,WWWWWWWWWL,688,517,72,99,2241,3.26,1027,1.49,1214,9,66,0,1,25,Southern Europe,Olympiastadion,20144,20144,0,48,7,55
2023-04-17 19:47:13,Kuliko FC,Yes,pc,621013,1,WWWWWWWWWD,822,621,81,120,2603,3.17,900,1.09,1703,11,79,2,1,25,,Jacko Arena,24094,24094,0,57,9,66
2023-04-17 19:47:13,RB London,Yes,pc,102608,1,WWWWWWLLLD,1501,841,233,427,3409,2.27,2171,1.45,1238,31,112,22,1,25,Western Europe,Banc of California Stadium,24930,24930,0,20,23,43
2023-04-17 19:47:13,We Score Goals,Yes,pc,2076858,1,WWWWWWWLLD,454,362,35,57,1575,3.47,578,1.27,997,10,40,1,1,25,East Coast US,Estadio Santiago Bernabéu,13952,13952,0,34,10,44
2023-04-17 19:47:13,AlMojrimin,Yes,pc,5179393,1,WWWWWLDDDD,539,294,73,172,1316,2.44,988,1.83,328,16,36,7,1,25,Southern Europe,Stadion Olympik,9022,9022,0,10,7,17
2023-04-17 19:47:13,Seiseki,Yes,pc,11818,1,WWWWWWWLDD,423,213,77,133,811,1.92,569,1.35,242,17,21,8,1,25,Eastern Europe,Arena del Centenario,5861,5861,0,4,11,15
2023-04-17 19:47:13,Turtle Master,Yes,pc,248868,1,WWWWWWWWLL,305,222,41,42,785,2.57,265,0.87,520,10,24,1,1,25,,El Libertador,7618,7618,0,13,10,23
2023-04-17 19:47:13,Legends TFT,Yes,pc,448998,1,WWWWWWLDDD,303,199,45,59,599,1.98,242,0.8,357,10,23,1,1,25,Southern Europe,El Alcoraz,6775,6775,0,11,9,20
2023-04-17 19:47:13,Death Row Army,Yes,pc,8425468,1,WWWWWWWWWW,187,140,21,26,524,2.8,159,0.85,365,9,13,0,1,25,Eastern Europe,Anfield,4446,4446,0,6,8,14
2023-04-17 19:47:13,InazumaEleven,Yes,pc,177108,1,WWWWWWWWDD,549,426,58,65,1978,3.6,902,1.64,1076,9,53,0,1,25,Southern Europe,Estadio Inazuma,16512,16512,0,38,7,45
2023-04-17 19:47:13,NEX eClub,Yes,pc,3813758,1,WWWWWWWWWW,374,196,57,121,712,1.9,533,1.43,179,16,17,7,1,25,Southern Europe,El Alcoraz,4363,4363,0,1,9,10
2023-04-17 19:47:13,Czech Ham Utd,Yes,pc,1304828,1,WWWWWWWWWL,1438,1074,149,215,4367,3.04,1822,1.27,2545,11,147,2,1,25,Eastern Europe,Czech Ham Stadium,41342,41342,0,92,9,101
2023-04-17 19:47:13,INörthSide,Yes,pc,1439683,1,WWWWLLLLLD,1180,549,204,427,2364,2.0,2005,1.7,359,36,64,27,1,25,Southern Europe,Estadio de las Artes,13404,13404,0,4,22,26
2023-04-17 19:47:13,Saonice,Yes,pc,458843,1,WWWWWWWWWW,1095,708,127,260,3401,3.11,2130,1.95,1271,17,96,8,1,25,Eastern Europe,Plavi Vulkan,24572,24572,0,43,10,53
2023-04-17 19:47:13,Itarim Academy,Yes,pc,53643,1,WWWWWWLLDD,667,361,112,194,1368,2.05,812,1.22,556,19,44,10,1,24,Southern Europe,Stadion Olympik,10334,10334,0,6,12,18
2023-04-17 19:47:13,Charaparp FC,Yes,pc,48428,1,WWWWWWLDDD,550,283,111,156,1364,2.48,996,1.81,368,15,38,6,1,25,,King Fahd Stadium,8548,8548,0,6,6,12
2023-04-17 19:47:13,Back 2 Roots,Yes,pc,11808,1,WWWWWWLLLD,546,307,85,154,1304,2.39,776,1.42,528,14,41,5,1,25,Eastern Europe,Volksparkstadion,9453,9453,0,6,12,18
2023-04-17 19:47:13,Equality 05,Yes,pc,361278,2,WWWWLLLLLL,496,307,75,114,1109,2.24,459,0.93,650,11,41,3,1,25,Eastern Europe,Waldstadion,9718,9718,0,11,10,21
2023-04-17 19:47:13,FC Inter Berlin,Yes,pc,1172198,2,WWWLLLLLLL,418,232,68,118,928,2.22,533,1.28,395,15,25,7,1,25,Eastern Europe,Volksparkstadion,6058,6058,0,3,9,12
2023-04-17 19:47:13,FL Dream,Yes,pc,302173,1,WWWWWWWLLL,693,300,107,286,1251,1.81,1259,1.82,-8,26,31,17,1,16,Northern Europe,Estadio Benito Villamarín,6074,6074,0,0,14,14
2023-04-17 19:47:13,Alfaiha FC,Yes,pc,1065878,1,WWWWWWWLLD,764,506,84,174,2617,3.43,1539,2.01,1078,10,73,1,1,25,Southern Europe,Stadion Olympik,18169,18169,0,32,6,38
2023-04-17 19:47:13,GanceFC,Yes,pc,8859123,1,WWWWWWWWLL,696,413,100,183,1872,2.69,1072,1.54,800,18,50,9,1,25,Southern Europe,Stadion Olympik,12675,12675,0,14,11,25
2023-04-17 19:47:13,JUGONES eCLUB,Yes,pc,191848,4,WWLLDDDDDD,813,331,184,298,1023,1.26,995,1.22,28,29,36,23,1,16,Southern Europe,JUGONES PARK,6579,6579,0,0,19,19
2023-04-17 19:47:13,Bang Pros,Yes,pc,541948,2,WWLLLLLDDD,543,268,86,189,1010,1.86,761,1.4,249,23,20,15,1,23,Eastern Europe,Estadio Presidente Perón,5848,5848,0,1,14,15
2023-04-17 19:47:13,WolfoX,Yes,pc,26673,1,WWWWWWLLLL,546,242,95,209,937,1.72,840,1.54,97,17,34,8,1,18,Northern Europe,WolfoX Stadium,6203,6203,0,0,10,10
2023-04-17 19:47:13,This Club Name,Yes,pc,3698898,1,WWWWWWLLDD,727,505,100,122,1921,2.64,815,1.12,1106,11,68,2,1,25,Southern Europe,Estadio Santiago Bernabéu,18343,18343,0,34,10,44
2023-04-17 19:47:13,GALACTIC,Yes,pc,742093,3,WWWLLLLDDD,549,250,92,207,1045,1.9,878,1.6,167,15,35,8,1,21,Western Europe,Allianz Stadium,6042,6042,0,0,6,6
2023-04-17 19:47:13,ORCA UNITED,Yes,pc,8346068,1,WWWWWWWWLD,503,309,66,128,1325,2.63,841,1.67,484,15,36,6,1,24,,ORCA STADIUM,9431,9431,0,8,15,23
2023-04-17 19:47:13,Magic Storm,Yes,pc,477448,2,LLLLLLLLLD,370,205,56,109,815,2.2,469,1.27,346,15,19,7,1,25,Western Europe,BORUSSIA-PARK,5169,5169,0,2,12,14
2023-04-17 19:47:13,Phoenix FC,Yes,pc,46598,1,WWWWWWWWLL,417,235,68,114,998,2.39,589,1.41,409,14,26,5,1,25,,Hell's Kitchen,6789,6789,0,5,9,14
2023-04-17 19:47:13,FT JAGUARS,Yes,pc,18953,4,WWWWLLLLDD,1044,525,164,355,2171,2.08,1591,1.52,580,26,66,20,1,25,Northern Europe,Eastpoint Arena,13980,13980,0,12,13,25
2023-04-17 19:47:13,Rock N Roll TG,Yes,pc,6574493,1,WWWWLLLLDD,468,250,88,130,1115,2.38,772,1.65,343,16,29,7,1,25,Asia,Rock N Roll,7098,7098,0,4,9,13
2023-04-17 19:47:13,Sportfreunde,Yes,pc,100378,1,WWWWWWWLDD,471,201,78,192,837,1.78,727,1.54,110,22,15,13,1,22,Eastern Europe,Estadio Benito Villamarín,3796,3796,0,0,13,13
